type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,<lambda>_Battery_current,<lambda>_Battery_impedance,<lambda>_Current_charge,<lambda>_Current_load,<lambda>_Current_measured,<lambda>_Sense_current,<lambda>_Temperature_measured,<lambda>_Voltage_charge,<lambda>_Voltage_load,<lambda>_Voltage_measured,mean_Battery_current,mean_Battery_impedance,mean_Current_charge,mean_Current_load,mean_Current_measured,mean_Rectified_Impedance,mean_Sense_current,mean_Temperature_measured,mean_Voltage_charge,mean_Voltage_load,mean_Voltage_measured,std_Battery_current,std_Battery_impedance,std_Current_charge,std_Current_load,std_Current_measured,std_Rectified_Impedance,std_Sense_current,std_Temperature_measured,std_Voltage_charge,std_Voltage_load,std_Voltage_measured,Impedance_Magnitude_Avg,Impedance_Magnitude_Change_Rate
impedance,2008-05-04 14:06:20,24,B0007,246,5983,05983.csv,,0.05001512861656075,0.07381936636092858,,-153.6729666566918,0.139997952599134,,,,86.4729799457848,,,,,329.10425857610613,0.1987457273763083,,,,0.0634699576695262,835.0759853995723,,,,,41.79449046281012,0.0350940219733826,,,,0.0082322859664627,35.32373576074285,,,,,0.0634596972787314,
discharge,2008-05-04 14:38:13,24,B0007,247,5984,05984.csv,1.6574243065763063,,,,,,,0.0,-0.0014322901612834,,15.605898968168802,,0.001,-0.9441352968336648,,,,1.9283797014925372,-1.9181664471622712,,,32.23410177209761,,2.514916417910448,3.5245022548553444,,,,0.3721310728696546,0.3698538690530878,,,3.9484178561791103,,0.5292982125263012,0.2621840624926119,,
impedance,2008-05-04 15:32:01,24,B0007,248,5985,05985.csv,,0.04912443706060332,0.07004253090015103,,-161.6114542214449,0.1470279058474185,,,,91.35494502764516,,,,,332.25413118409784,0.1948837749799243,,,,0.060577212055785,832.0202566399524,,,,,42.762768742209545,0.0362499177074598,,,,0.0081744430090995,36.51201548794971,,,,,0.06056746201847174,
charge,2008-05-04 16:03:55,24,B0007,249,5986,05986.csv,,,,,,,0.0,,0.0018001706106889,,-2.305860846124389,0.0,,0.5751329098043376,,,0.5904765435288041,,0.5867625337906409,,,25.36601497084141,3.833021699819168,,4.15668004634962,,,0.6292128694756127,,0.6263024796111929,,,1.523373791206866,1.6132196285911078,,0.1013478040425264,,
impedance,2008-05-04 19:05:14,24,B0007,250,5987,05987.csv,,0.047456705587096075,0.07255600991617446,,-153.75959231747638,0.1393900371726718,,,,92.69118221665656,,,,,330.73307789679285,0.196748570025161,,,,0.0620810089753827,833.7960551637074,,,,,41.947882870309776,0.0350480157627447,,,,0.0086637093949453,35.926609916452115,,,,,0.062070440312654095,
discharge,2008-05-04 19:37:07,24,B0007,251,5988,05988.csv,1.652538684928734,,,,,,,0.0,0.0015405389463334,,15.645439523661512,,0.001,-0.9452885486755188,,,,1.9281646706586824,-1.9180994998619485,,,32.228343983674435,,2.5120269461077847,3.5228548406546385,,,,0.3726717878385646,0.370275939922021,,,3.9575425418699433,,0.5301858384526608,0.2637441486236622,,
impedance,2008-05-04 20:30:47,24,B0007,252,5989,05989.csv,,0.04893713330364649,0.07109876809149202,,-156.39698355901328,0.1406285320915404,,,,89.89007213288744,,,,,330.90517572120297,0.1964685668584775,,,,0.0617193547996601,833.2345286770606,,,,,42.36467604795061,0.035390012384657,,,,0.0084258891639733,35.99317951489024,,,,,0.06170839517934666,
charge,2008-05-04 21:02:41,24,B0007,253,5990,05990.csv,,,,,,,0.0,,-0.0017656752848193,,-2.312424036283513,0.0,,0.573642218867092,,,0.589272680279142,,0.5852801437987227,,,25.328687996097223,3.874104936676144,,4.157264783828636,,,0.6280856235435957,,0.6251189884451055,,,1.534843585317203,1.569920430159105,,0.1009479160604181,,
impedance,2008-05-05 00:04:00,24,B0007,254,5991,05991.csv,,0.048886406569936064,0.07289868386035867,,-161.89449776151974,0.1462604578223367,,,,83.79918691992259,,,,,329.5460238361135,0.1982216892672842,,,,0.0629944976410527,834.3955009539463,,,,,42.21112700065615,0.0360763374573129,,,,0.0088364466536406,35.31159529767337,,,,,0.06298272116215681,
discharge,2008-05-05 00:35:53,24,B0007,255,5992,05992.csv,1.6472174627573322,,,,,,,0.0,-0.0011598176568121,,15.628156163169711,,0.001,-0.9407116078357012,,,,1.9279495495495496,-1.9179522150901995,,,32.1833106060944,,2.512651651651652,3.522282912123785,,,,0.3732086219788804,0.3709984588979337,,,3.9605343655804783,,0.5304430393991071,0.2626111165077087,,
impedance,2008-05-05 01:29:24,24,B0007,256,5993,05993.csv,,0.04911103876049412,0.07147560174006445,,-159.55295727824742,0.1440624291664255,,,,88.32843804857589,,,,,330.70692891664527,0.1967685926425253,,,,0.0619839523435256,833.4934407939203,,,,,42.32833976306723,0.0354981344999935,,,,0.0081501993225912,35.94904716237273,,,,,0.06197301385220591,
charge,2008-05-05 02:01:17,24,B0007,257,5994,05994.csv,,,,,,,0.0006,,0.0033986445478283,,-2.3049960655212693,0.0,,0.5700013394863257,,,0.6080651742627347,,0.6042134870023935,,,25.32490446785169,3.9967302949061656,,4.156127781729184,,,0.6280712544844019,,0.6250258834009351,,,1.5363993031794994,1.4326874022124343,,0.1016492362468877,,
impedance,2008-05-05 04:56:20,24,B0007,258,5995,05995.csv,,0.04904240478915373,0.07202371305148902,,-160.18452798814684,0.1478340392282001,,,,88.39976651627615,,,,,329.7960122396509,0.1979877768546254,,,,0.0626327968632335,834.3520011651011,,,,,42.33835608561888,0.0366142389641146,,,,0.0085887877049763,35.76085489395447,,,,,0.06262206045775089,
discharge,2008-05-05 05:28:13,24,B0007,259,5996,05996.csv,1.6364136810898071,,,,,,,0.0,-0.003997280840833,,15.57347351906947,,0.001,-0.9252543456351928,,,,1.9219447447447444,-1.9116539768893372,,,32.17200142078129,,2.5025555555555554,3.5189923820688493,,,,0.3878453030608147,0.3855926469787941,,,3.995274030312125,,0.5488444109365895,0.2661987865007531,,
impedance,2008-05-05 06:21:44,24,B0007,260,5997,05997.csv,,0.05030151322042697,0.07382011728457984,,-155.7718367342561,0.1380092997452843,,,,84.34233819858298,,,,,329.4436796900883,0.1982112845404494,,,,0.0631970301367029,834.5307011249246,,,,,41.78393983083689,0.0345812121339582,,,,0.0085982917681065,35.516429610335095,,,,,0.06318761709313457,
charge,2008-05-05 06:53:38,24,B0007,261,5998,05998.csv,,,,,,,0.0006,,-0.0038112722562142,,-2.4687817492832806,0.0,,0.5680377054373067,,,0.5848880237972065,,0.5810528247044214,,,25.15003755101717,3.879062079668908,,4.158424100775489,,,0.6258882899006818,,0.6229046171064802,,,1.5789526136750942,1.5607606086094794,,0.0996645021311098,,
impedance,2008-05-05 09:54:58,24,B0007,262,5999,05999.csv,,0.04861981736892422,0.07223470556283451,,-160.39016195093032,0.1460500721861909,,,,87.74741206538044,,,,,330.0038220621188,0.1976903967632145,,,,0.0626081153610313,834.2048708751457,,,,,42.14086601832424,0.0359300268960567,,,,0.0087247531088242,35.5975846301205,,,,,0.06259700132946823,
discharge,2008-05-05 11:41:31,24,B0007,263,6000,06000.csv,1.6362554312048496,,,,,,,0.0,0.0004632613010898,,15.42687829959618,,0.001,-0.9244923585113908,,,,1.9219447447447444,-1.911586551073689,,,32.03316223587618,,2.4874864864864867,3.51778442795708,,,,0.3878453030608148,0.3856578053246533,,,3.934232812608588,,0.5460078367558131,0.2664024556141302,,
charge,2008-05-05 17:40:16,24,B0007,264,6001,06001.csv,,,,,,,0.0,,-0.0006011365912108,,-0.1306469817407674,0.0,,0.5400470828662929,,,0.5875364466475346,,0.5834814407311889,,,25.474627913650306,3.8872181059222544,,4.159699163403841,,,0.6257680682111336,,0.6226878787509754,,,1.4670718821659472,1.5566083084062727,,0.0967485870850247,,
discharge,2008-05-05 20:40:08,24,B0007,265,6002,06002.csv,1.641119179218384,,,,,,,0.0,-0.002252852340603,,15.31229182071138,,0.001,-0.957458653351252,,,,1.9279489489489487,-1.9176487188202127,,,32.506671891788216,,2.510990990990991,3.521222605727349,,,,0.3732117331319929,0.3708855111540938,,,3.868834599815957,,0.5322008492049753,0.2678657472559675,,
impedance,2008-05-05 21:33:38,24,B0007,266,6003,06003.csv,,0.04858590816702541,0.07223412421622642,,-164.12058071497455,0.1502291212457573,,,,87.58536714281888,,,,,331.1064302108165,0.1963101697719068,,,,0.0614485554172513,832.8052767228231,,,,,42.88158008752391,0.0369853519322464,,,,0.0085436135053069,36.184473453285904,,,,,0.061437038174823204,
charge,2008-05-05 22:05:32,24,B0007,267,6004,06004.csv,,,,,,,0.0,,-0.0004599009632319,,-2.490750064057877,0.0,,0.5772785573700805,,,0.586545929180667,,0.583036658247554,,,25.309912948438804,3.8809961230292074,,4.1580679564787895,,,0.6260496234986725,,0.6230958551006723,,,1.5660510034936406,1.5573073345241897,,0.1002416048567095,,
impedance,2008-05-06 01:06:52,24,B0007,268,6005,06005.csv,,0.04830739180756976,0.07449610987674748,,-166.63233074184913,0.1532969307226749,,,,85.75607927799285,,,,,329.3683162416963,0.1985287089944859,,,,0.0630349902827287,834.4059530022511,,,,,42.579082630020125,0.0369572910239699,,,,0.0089212698791511,35.32943253488417,,,,,0.0630234182939828,
discharge,2008-05-06 01:38:46,24,B0007,269,6006,06006.csv,1.6315700789656966,,,,,,,0.0,0.0009010337527148,,15.273917833370865,,0.001,-0.9171042622727256,,,,1.921473111782477,-1.9111337702474196,,,31.96103948562093,,2.4979365558912385,3.5172227884430147,,,,0.3889710676733606,0.3865707488508325,,,3.913477430902062,,0.5483962283197933,0.2629155060971441,,
impedance,2008-05-06 02:31:59,24,B0007,270,6007,06007.csv,,0.04876858782226287,0.07064567543830795,,-156.44868974026676,0.1413305364032207,,,,89.8151709727432,,,,,331.5804726680815,0.1954943230050313,,,,0.0610953658025931,832.3442536386859,,,,,42.31029392737885,0.0355726011248777,,,,0.0084507682079244,36.33646617097367,,,,,0.06108486308294064,
charge,2008-05-06 03:03:53,24,B0007,271,6008,06008.csv,,,,,,,0.0,,0.0012622017796765,,-2.3306193247465963,0.0,,0.5644162178119276,,,0.5814418177110307,,0.5782298330343395,,,24.83271348154768,3.881482392542724,,4.159707944141472,,,0.6234362684572328,,0.6204244559366954,,,1.5580198688547844,1.5558042169692043,,0.0982019055197562,,
impedance,2008-05-06 06:05:11,24,B0007,272,6009,06009.csv,,0.04807714089362054,0.07403770271784743,,-148.3679784533635,0.1332740503749319,,,,84.40236489369067,,,,,329.53882339382125,0.198033050542031,,,,0.0631343365069494,834.6708869614508,,,,,41.42380171583547,0.0342713491851419,,,,0.0090001524729454,35.31567974586686,,,,,0.06312251306990298,
discharge,2008-05-06 06:37:06,24,B0007,273,6010,06010.csv,1.621213282987236,,,,,,,0.0,0.0005554394138287,,15.72686117913615,,0.001,-0.9235718170418372,,,,1.9212351515151516,-1.9108556098369367,,,31.798082670491866,,2.4944030303030305,3.5125010864221813,,,,0.3895376303356909,0.3870444432480512,,,4.04551761561434,,0.5508882007424312,0.2688270257981476,,
impedance,2008-05-06 07:30:10,24,B0007,274,6011,06011.csv,,0.04812419279863444,0.07218949222755539,,-154.55360869320546,0.1360128268385462,,,,86.75787437248277,,,,,331.44345239789897,0.1956472854657442,,,,0.0613225284959694,832.5617499453714,,,,,42.17834418937236,0.0348820081687696,,,,0.00861236917217,36.12060379633144,,,,,0.06131072980239914,
charge,2008-05-06 08:02:05,24,B0007,275,6012,06012.csv,,,,,,,0.0,,-0.0008411124030372,,-2.1098518896654923,0.0,,0.564603898439183,,,0.6145512764205326,,0.6108532334353195,,,24.88956188067808,4.137746637386768,,4.157611519016756,,,0.6237697131178904,,0.6208344759516267,,,1.520098496194166,1.2325863546529452,,0.099834591139767,,
impedance,2008-05-06 10:53:26,24,B0007,276,6013,06013.csv,,0.048897202430558395,0.07193674461638987,,-156.4041175731048,0.1407352938563241,,,,87.52905844628981,,,,,329.8160834894723,0.1977284407703794,,,,0.0627176873883241,834.2076948172315,,,,,41.848599794151895,0.0353206891721796,,,,0.0084210151567478,35.38966628103676,,,,,0.06270671667419958,
discharge,2008-05-06 11:25:21,24,B0007,277,6014,06014.csv,1.6164273214762122,,,,,,,0.0,-0.0007016707202741,,15.694805849202272,,0.001,-0.9037081419456086,,,,1.9151769696969696,-1.9049762303506044,,,31.95802833708937,,2.486830303030303,3.5129614635074677,,,,0.4036010877203212,0.4011254995330947,,,4.106301173167433,,0.5666128726098647,0.2659023325126567,,
impedance,2008-05-06 12:18:26,24,B0007,278,6015,06015.csv,,0.048287687725557416,0.0711931915352938,,-156.48043312046536,0.1412407738115736,,,,86.32269791442059,,,,,331.5581925556611,0.1956134682074281,,,,0.0610090723925257,832.2988480709973,,,,,42.672569837914246,0.0359125950343811,,,,0.0082084134857748,36.15274559285372,,,,,0.06099813367493111,
charge,2008-05-06 12:50:20,24,B0007,279,6016,06016.csv,,,,,,,0.0,,-0.0070248522124833,,-1.9862651260207864,0.0,,0.561031319001366,,,0.5775689717689718,,0.5736847833082896,,,25.13848713559105,3.878931623931624,,4.160377911371215,,,0.6220805298490787,,0.6192049940089043,,,1.4980568477495202,1.5584897591965092,,0.0974795143163559,,
impedance,2008-05-06 15:51:41,24,B0007,280,6017,06017.csv,,0.05060519273798081,0.07400471120772745,,-157.97481778820767,0.1449458544265535,,,,84.56389440822284,,,,,327.92473673977616,0.20023888341401,,,,0.0643692679628259,835.8294256426766,,,,,41.9234127630108,0.0359134866575255,,,,0.0086999757114432,35.27016631564184,,,,,0.06435723013472873,
discharge,2008-05-06 16:23:36,24,B0007,281,6018,06018.csv,1.615823510161921,,,,,,,0.0,-0.0031925492942704,,15.780622377149278,,0.001,-0.9121761201149874,,,,1.915176363636364,-1.905106852054852,,,32.418131697462755,,2.4847030303030304,3.512520410039196,,,,0.4036039715902126,0.4011860765258973,,,4.111047219695819,,0.5678181054727328,0.2696531998224168,,
impedance,2008-05-06 17:16:40,24,B0007,282,6019,06019.csv,,0.0518898593763007,0.07337968785128729,,-156.4025239508886,0.1432158114261434,,,,87.94258504556274,,,,,328.5317248395472,0.1995351343417685,,,,0.0637986111792398,835.3300316860958,,,,,42.10175461447388,0.0358547401251271,,,,0.0081000014959419,35.93949265613988,,,,,0.06378760439903917,
charge,2008-05-06 17:48:34,24,B0007,283,6020,06020.csv,,,,,,,0.0,,-0.0019077353242507,,-2.165999402945332,0.0,,0.564786706352522,,,0.5776187208700155,,0.5735566316606672,,,25.67656084340354,3.8708871051268767,,4.159943440903098,,,0.6227128920747462,,0.619752726324629,,,1.5105158670912044,1.5685214688467155,,0.098113508136337,,
impedance,2008-05-06 20:49:54,24,B0007,284,6021,06021.csv,,0.05513227508897388,0.07463188429536609,,-157.43319282584548,0.1459862000581392,,,,82.5076201910681,,,,,325.56670984112674,0.2033721540978108,,,,0.0664768492963932,838.10899418251,,,,,41.82098207970387,0.0360873293268801,,,,0.0082839037708557,34.71741886372928,,,,,0.0664666836415406,
discharge,2008-05-06 21:21:49,24,B0007,285,6022,06022.csv,1.61672418029789,,,,,,,0.0,-0.0041520461506935,,15.400832006832433,,0.001,-0.9054357517492132,,,,1.914917933130699,-1.9049079394753687,,,32.64044972789331,,2.4900364741641337,3.5151454557578807,,,,0.4041944239977056,0.4017203630206843,,,4.041423072831346,,0.567593388583007,0.2649959499230018,,
impedance,2008-05-06 22:14:45,24,B0007,286,6023,06023.csv,,0.05314810765507648,0.07419785919197229,,-161.03817958914738,0.1517115521816507,,,,86.1989002688872,,,,,327.5998685115003,0.2008205668579303,,,,0.0645639784972277,835.9755844861733,,,,,42.454274296819314,0.0371038387691488,,,,0.0085304814971552,35.59933069377421,,,,,0.06455198949695153,
charge,2008-05-06 22:46:40,24,B0007,287,6024,06024.csv,,,,,,,0.0,,0.0023631521023769,,-2.3094597265953354,0.0,,0.562267086410662,,,0.5841019968470836,,0.5801903405112744,,,25.62368416476886,3.936626904887021,,4.159692060850637,,,0.6222553132864563,,0.6191947139977998,,,1.5462304938790323,1.496898322959367,,0.0983319991696317,,
impedance,2008-05-07 01:45:30,24,B0007,288,6025,06025.csv,,0.052122387063300676,0.07530335771038864,,-150.5102977954464,0.1375644451903771,,,,80.69463529696122,,,,,326.4416802164821,0.2020665945407842,,,,0.0658727702199755,837.5080132671146,,,,,41.09960481031918,0.0343815779208764,,,,0.0083815895913039,35.01561560380092,,,,,0.06585774588541944,
discharge,2008-05-07 02:17:25,24,B0007,289,6026,06026.csv,1.6108655863730026,,,,,,,0.0,0.0038122118123532,,15.24759060110178,,0.001,-0.8855691838169664,,,,1.908841945288754,-1.898761620917719,,,32.56399373078006,,2.480863221884498,3.5134431794731813,,,,0.4177103828814122,0.4151954454598399,,,4.055135119187782,,0.5834177603261474,0.2642856491141674,,
impedance,2008-05-07 03:10:20,24,B0007,290,6027,06027.csv,,0.051886743475727706,0.07331681215513984,,-163.6626482684899,0.1518596561249978,,,,90.5058738328787,,,,,328.14127891078937,0.2001365826993104,,,,0.0640531924759137,835.5085311305087,,,,,42.56336170298624,0.0370966742396527,,,,0.0080282224931342,35.874758163294324,,,,,0.06404172898980766,
charge,2008-05-07 03:42:15,24,B0007,291,6028,06028.csv,,,,,,,-0.0006,,0.0059598026942803,,-2.303740211439731,0.0,,0.5603241889783064,,,0.6139666204602162,,0.6100629362631118,,,25.554462099423464,4.178019683947879,,4.157997794537938,,,0.62217537118343,,0.6190797423609389,,,1.5572955490089666,1.164363820452583,,0.0995990791196674,,
impedance,2008-05-07 06:32:06,24,B0007,292,6029,06029.csv,,0.05077571807567494,0.07496378520798935,,-163.6881034870723,0.1508554484712931,,,,83.40287608915287,,,,,326.96028640657335,0.20163306628146,,,,0.0651620762017771,836.8598126936562,,,,,42.09351052926425,0.0366883413329511,,,,0.0087196552494312,34.70341827258364,,,,,0.0651507328642662,
discharge,2008-05-07 07:04:02,24,B0007,293,6030,06030.csv,1.6006603374309376,,,,,,,0.0,-0.0003826736629981,,15.42654901462684,,0.001,-0.9031628804295472,,,,1.9143981651376143,-1.90433828068926,,,32.28305350922276,,2.4863058103975537,3.509708940257453,,,,0.4053743834952685,0.4030003664255133,,,4.037143859571716,,0.570590689035484,0.2699888830802118,,
impedance,2008-05-07 07:56:39,24,B0007,294,6031,06031.csv,,0.05127880020286333,0.07413404629394856,,-163.99778671469818,0.1554838519812849,,,,86.18694976645952,,,,,328.08502130068035,0.200265863950339,,,,0.0640280499203786,835.488610106699,,,,,42.79293078047507,0.0376945058435874,,,,0.00860353210919,35.52839467496192,,,,,0.06401476082769617,
charge,2008-05-07 08:28:34,24,B0007,295,6032,06032.csv,,,,,,,0.0006,,-0.0012119005755405,,-2.429042426103198,0.0,,0.5556669121520335,,,0.5714099299974075,,0.5677156704779872,,,25.086777788456857,3.900590095929479,,4.161882420497646,,,0.6186286751268749,,0.6157037953514346,,,1.5703638684593435,1.530664891170381,,0.0960101962268858,,
impedance,2008-05-07 11:29:54,24,B0007,296,6033,06033.csv,,0.05126724930337932,0.07541159661766002,,-148.95179045656468,0.1351320926732886,,,,85.51639487933198,,,,,326.92132157302854,0.2013977800679338,,,,0.0653824491307492,836.9455779441923,,,,,41.23141820177354,0.0344239870636426,,,,0.0087175020747378,34.96400269243084,,,,,0.06537054469256127,
discharge,2008-05-07 12:01:49,24,B0007,297,6034,06034.csv,1.5959174487005663,,,,,,,0.0,-0.0010713470260607,,15.892037185685815,,0.001,-0.9073664115335776,,,,1.9141355828220856,-1.904192698545851,,,32.06065237439007,,2.4811717791411048,3.5042771471757,,,,0.4059697042400284,0.4037206884803756,,,4.108898350858214,,0.5731038954818902,0.276362889207048,,
impedance,2008-05-07 12:54:18,24,B0007,298,6035,06035.csv,,0.05162074784919272,0.07456760686704336,,-157.5921659772589,0.1431871216241338,,,,87.91258173163271,,,,,327.41645486122144,0.2008754571224853,,,,0.0647230857388511,836.238991020435,,,,,41.95504970914563,0.035896289384617,,,,0.0081700830861952,35.73648712205813,,,,,0.06471056784083053,
charge,2008-05-07 13:26:13,24,B0007,299,6036,06036.csv,,,,,,,0.0,,-0.0036179150163216,,-2.047839348562402,0.0,,0.5542457862314687,,,0.5700752916774695,,0.5662162384023228,,,25.056441260108773,3.902082188229193,,4.162474734978786,,,0.6178051479670508,,0.6149597060296697,,,1.5309428497444173,1.5296206638397043,,0.0951941923215716,,
impedance,2008-05-07 16:27:34,24,B0007,300,6037,06037.csv,,0.051355678502895456,0.0749649652243977,,-154.13287171656853,0.143466517788006,,,,86.63715590557308,,,,,326.9161170054683,0.2014536167273583,,,,0.0652376966404495,836.6749017714616,,,,,41.62697173287759,0.03553171380739,,,,0.0088123415192793,35.01429730005692,,,,,0.06522647534667478,
discharge,2008-05-07 16:59:29,24,B0007,301,6038,06038.csv,1.5962179519462243,,,,,,,0.0,-0.0023402451326424,,15.601815662057486,,0.001,-0.8801451729291938,,,,1.9080024539877296,-1.8982712229514884,,,32.365261126964526,,2.475223926380368,3.509207943122176,,,,0.4195443990368483,0.4169784929608593,,,4.160476103962866,,0.5851275065602873,0.2644399053502661,,
