type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,delta_0
discharge,2009-08-23 23:53:02,24,B0034,466,2271,02271.csv,1.2663598323027554,,,0.0,1.7837225685744986
charge,2009-08-24 00:42:30,24,B0034,467,2272,02272.csv,,,,,2.933288330639423
discharge,2009-08-24 03:44:13,24,B0034,468,2273,02273.csv,1.2868479432728903,,,0.0,1.8360603821735657
charge,2009-08-24 04:33:32,24,B0034,469,2274,02274.csv,,,,,1.521973375989526
discharge,2009-08-24 07:35:22,24,B0034,470,2275,02275.csv,1.270026164613209,,,0.0,1.8076417814931967
impedance,2009-08-24 08:28:44,24,B0034,471,2276,02276.csv,,0.12750449647447393,0.1525147927664144,,0.45441911479410496
charge,2009-08-24 09:00:42,24,B0034,472,2277,02277.csv,,,,,0.7785892187775462
impedance,2009-08-24 12:06:32,24,B0034,473,2278,02278.csv,,0.1290102771463865,0.14869565526770281,,0.450784808507833
discharge,2009-08-24 12:38:30,24,B0034,474,2279,02279.csv,1.34598253292492,,,0.0,1.5714557014073602
charge,2009-08-24 13:28:37,24,B0034,475,2280,02280.csv,,,,,1.41264468895249
discharge,2009-08-24 16:30:26,24,B0034,476,2281,02281.csv,1.3286875315413778,,,0.0,1.6799745002484079
charge,2009-08-24 17:20:29,24,B0034,477,2282,02282.csv,,,,,1.7428206824265178
discharge,2009-08-24 20:22:13,24,B0034,478,2283,02283.csv,1.31203071983408,,,0.0,1.6961745945484987
charge,2009-08-24 21:11:46,24,B0034,479,2284,02284.csv,,,,,3.1456530864687067
discharge,2009-08-25 00:13:33,24,B0034,480,2285,02285.csv,1.295125492961198,,,0.0,1.8408828102181463
charge,2009-08-25 01:02:37,24,B0034,481,2286,02286.csv,,,,,1.588261165429844
discharge,2009-08-25 04:04:24,24,B0034,482,2287,02287.csv,1.2802601605963335,,,0.0,1.8041561937108892
impedance,2009-08-25 04:57:21,24,B0034,483,2288,02288.csv,,0.12848890210288166,0.15296691204250196,,0.45761850291577766
charge,2009-08-25 05:29:20,24,B0034,484,2289,02289.csv,,,,,0.2549657751247925
impedance,2009-08-25 08:35:11,24,B0034,485,2290,02290.csv,,0.12781469468004525,0.15295508998008162,,0.4566047997370034
discharge,2010-04-14 16:43:39,24,B0038,0,2291,02291.csv,0.8980573709676724,,,0.0,10.842847319595139
impedance,2010-04-14 17:05:25,24,B0038,1,2292,02292.csv,,0.10741225627911477,0.19422549669639166,,0.4328179424940761
charge,2010-04-14 17:37:11,24,B0038,2,2293,02293.csv,,,,,0.05775986073068632
impedance,2010-04-14 20:38:28,24,B0038,3,2294,02294.csv,,0.13540866462635234,0.165173115662009,,0.4672623013589885
discharge,2010-04-14 21:10:11,24,B0038,4,2295,02295.csv,1.1026236331914077,,,0.0,4.362285975641747
charge,2010-04-14 21:36:20,24,B0038,5,2296,02296.csv,,,,,4.061028839479584
discharge,2010-04-15 00:37:31,24,B0038,6,2297,02297.csv,1.0885801879473431,,,0.0,4.281009688277852
charge,2010-04-15 01:03:31,24,B0038,7,2298,02298.csv,,,,,3.5373174376418617
discharge,2010-04-15 04:04:41,24,B0038,8,2299,02299.csv,1.0613249847591086,,,0.0,3.9717129991265856
charge,2010-04-15 04:30:29,24,B0038,9,2300,02300.csv,,,,,3.344161304131378
discharge,2010-04-15 07:31:40,24,B0038,10,2301,02301.csv,1.0347062057983545,,,0.0,3.978533807571324
charge,2010-04-15 07:57:17,24,B0038,11,2302,02302.csv,,,,,3.301433018830508
discharge,2010-04-15 10:58:27,24,B0038,12,2303,02303.csv,1.0269978594353013,,,0.0,4.103761587842321
impedance,2010-04-15 11:27:45,24,B0038,13,2304,02304.csv,,0.1389866409231137,0.16159545599353686,,0.4694832713836438
charge,2010-04-15 11:59:29,24,B0038,14,2305,02305.csv,,,,,0.11821106366014907
impedance,2010-04-15 15:04:41,24,B0038,15,2306,02306.csv,,0.14095891531709845,0.1633585736118174,,0.4648493407237394
discharge,2010-04-16 12:15:00,24,B0038,16,2307,02307.csv,1.0785019710989419,,,0.0,7.514442669465716
impedance,2010-04-16 12:39:51,24,B0038,17,2308,02308.csv,,0.13853774319036694,0.1618850589403124,,0.4759766281440853
charge,2010-04-16 13:11:35,24,B0038,18,2309,02309.csv,,,,,0.1462228401548968
impedance,2010-04-16 16:16:47,24,B0038,19,2310,02310.csv,,0.13906044868377077,0.16444154506452435,,0.4684828425939882
discharge,2010-04-16 16:48:31,24,B0038,20,2311,02311.csv,1.0638897478802845,,,0.0,4.38702072265519
charge,2010-04-16 17:13:49,24,B0038,21,2312,02312.csv,,,,,3.7187267880474075
discharge,2010-04-16 20:15:00,24,B0038,22,2313,02313.csv,1.0366551223324423,,,0.0,4.259391915237005
charge,2010-04-16 20:40:01,24,B0038,23,2314,02314.csv,,,,,3.3475486105302896
discharge,2010-04-16 23:41:13,24,B0038,24,2315,02315.csv,1.030941327482094,,,0.0,4.1556116346058625
charge,2010-04-17 00:05:52,24,B0038,25,2316,02316.csv,,,,,3.6394617334512387
discharge,2010-04-17 03:07:06,24,B0038,26,2317,02317.csv,1.0140084541034655,,,0.0,4.483965593284742
charge,2010-04-17 03:31:41,24,B0038,27,2318,02318.csv,,,,,3.6489118625980854
discharge,2010-04-17 06:32:52,24,B0038,28,2319,02319.csv,1.008516095994519,,,0.0,4.548651435878338
impedance,2010-04-17 07:01:15,24,B0038,29,2320,02320.csv,,0.1406855604946799,0.16216425891647474,,0.47419094865825023
charge,2010-04-17 07:33:00,24,B0038,30,2321,02321.csv,,,,,0.0017088987278069585
impedance,2010-04-17 10:38:12,24,B0038,31,2322,02322.csv,,0.14175666162727368,0.16558056168449775,,0.44256583827755186
discharge,2010-04-21 13:51:46,44,B0038,32,2323,02323.csv,1.7419245088095903,,,0.0,7.361049947940024
impedance,2010-04-21 15:43:24,24,B0038,33,2324,02324.csv,,0.15272399028692812,0.17003870500740276,,0.39858467327218783
charge,2010-04-21 16:15:08,44,B0038,34,2325,02325.csv,,,,,0.04221382493120984
impedance,2010-04-21 18:57:26,24,B0038,35,2326,02326.csv,,0.14427998452270668,0.1557451124738889,,0.4815043728442987
discharge,2010-04-21 19:29:11,44,B0038,36,2327,02327.csv,1.779741859708433,,,0.0,1.5429695787127014
charge,2010-04-21 21:20:08,44,B0038,37,2328,02328.csv,,,,,0.939468406857678
discharge,2010-04-21 23:57:08,44,B0038,38,2329,02329.csv,1.7815666306452766,,,0.0,1.5481132697550966
charge,2010-04-22 01:48:02,44,B0038,39,2330,02330.csv,,,,,0.9512619646521543
discharge,2010-04-22 04:30:34,44,B0038,40,2331,02331.csv,1.7834859577156017,,,0.0,1.5731423267855587
charge,2010-04-22 06:21:26,44,B0038,41,2332,02332.csv,,,,,0.9742008372827419
discharge,2010-04-22 08:59:11,44,B0038,42,2333,02333.csv,1.7864411650415675,,,0.0,1.5650852528298735
charge,2010-04-22 10:49:53,44,B0038,43,2334,02334.csv,,,,,0.9416964800557023
discharge,2010-04-22 13:28:29,44,B0038,44,2335,02335.csv,1.7859997608067948,,,0.0,1.574027912097278
impedance,2010-04-22 15:23:20,24,B0038,45,2336,02336.csv,,0.14917800185864066,0.16974976972502936,,0.30551218447600403
charge,2010-04-22 15:55:05,44,B0038,46,2337,02337.csv,,,,,0.008871315716255879
impedance,2010-04-22 18:36:48,24,B0038,47,2338,02338.csv,,0.14648742178282997,0.15805454192523422,,0.4849266545590175
discharge,2010-04-23 16:52:59,44,B0038,48,2339,02339.csv,1.7769523773001608,,,0.0,2.2981810818235147
impedance,2010-04-23 18:45:33,24,B0038,49,2340,02340.csv,,0.15012736099411347,0.1691344665498041,,0.3363338307228586
charge,2010-04-23 19:17:17,44,B0038,50,2341,02341.csv,,,,,0.05377523556759437
impedance,2010-04-23 21:59:15,24,B0038,51,2342,02342.csv,,0.1455291574783139,0.1573004337390157,,0.4829220785717802
discharge,2010-04-23 22:31:01,44,B0038,52,2343,02343.csv,1.781428917321899,,,0.0,1.5645570466511927
charge,2010-04-24 00:21:39,44,B0038,53,2344,02344.csv,,,,,0.9247948184867864
discharge,2010-04-24 02:58:55,44,B0038,54,2345,02345.csv,1.7859452772697197,,,0.0,1.5265533394814732
charge,2010-04-24 04:49:39,44,B0038,55,2346,02346.csv,,,,,0.9326795194006507
discharge,2010-04-24 07:27:28,44,B0038,56,2347,02347.csv,1.785208429691551,,,0.0,1.5266535304653825
charge,2010-04-24 09:18:11,44,B0038,57,2348,02348.csv,,,,,0.907145806214011
discharge,2010-04-24 11:56:33,44,B0038,58,2349,02349.csv,1.783596609584544,,,0.0,1.526913920789713
charge,2010-04-24 13:47:11,44,B0038,59,2350,02350.csv,,,,,0.9145656847344349
discharge,2010-04-24 16:24:41,44,B0038,60,2351,02351.csv,1.7796783152744713,,,0.0,1.5899466770396347
impedance,2010-04-24 18:19:06,24,B0038,61,2352,02352.csv,,0.14940349018213833,0.1675946844088751,,0.4405627751584783
charge,2010-04-24 18:50:52,44,B0038,62,2353,02353.csv,,,,,0.016207270364226645
impedance,2010-04-24 21:33:55,24,B0038,63,2354,02354.csv,,0.14500986523159493,0.15811368788608726,,0.47791027502520655
discharge,2010-04-24 22:05:41,44,B0038,64,2355,02355.csv,1.7841102592788645,,,0.0,1.5722463822857435
charge,2010-04-24 23:56:01,44,B0038,65,2356,02356.csv,,,,,0.9347895439843322
discharge,2010-04-25 02:33:59,44,B0038,66,2357,02357.csv,1.7833032331592193,,,0.0,1.5485262011314278
charge,2010-04-25 04:24:28,44,B0038,67,2358,02358.csv,,,,,0.9379341139070997
discharge,2010-04-25 07:02:26,44,B0038,68,2359,02359.csv,1.7796186141356956,,,0.0,1.5422028920801834
charge,2010-04-25 08:52:42,44,B0038,69,2360,02360.csv,,,,,0.9156937100679391
discharge,2010-04-25 11:31:04,44,B0038,70,2361,02361.csv,1.7816592334352586,,,0.0,1.5268783789757128
charge,2010-04-25 13:21:18,44,B0038,71,2362,02362.csv,,,,,0.9239961326489734
discharge,2010-04-25 16:00:19,44,B0038,72,2363,02363.csv,1.7775911304124035,,,0.0,1.5573288112530461
impedance,2010-04-25 17:54:30,24,B0038,73,2364,02364.csv,,0.14994778866927125,0.16392491137007645,,0.3267108658033458
charge,2010-04-25 18:26:16,44,B0038,74,2365,02365.csv,,,,,0.0215946418849479
impedance,2010-04-25 21:10:12,24,B0038,75,2366,02366.csv,,0.14584673174899057,0.1571041662792431,,0.4838855265078193
discharge,2010-04-25 21:41:58,44,B0038,76,2367,02367.csv,1.777701881971679,,,0.0,1.5709160471113528
charge,2010-04-25 23:32:00,44,B0038,77,2368,02368.csv,,,,,0.9518974076881032
discharge,2010-04-26 02:19:22,44,B0038,78,2369,02369.csv,1.7789547618270618,,,0.0,1.5709141227063022
charge,2010-04-26 04:09:40,44,B0038,79,2370,02370.csv,,,,,0.9478762229631528
discharge,2010-04-26 06:50:42,44,B0038,80,2371,02371.csv,1.7807753731135043,,,0.0,1.574116869889962
charge,2010-04-26 08:40:56,44,B0038,81,2372,02372.csv,,,,,0.9382056930494448
discharge,2010-04-26 11:20:44,44,B0038,82,2373,02373.csv,1.778415319026661,,,0.0,1.5837012528721859
charge,2010-04-26 13:10:50,44,B0038,83,2374,02374.csv,,,,,0.9400530456730939
discharge,2010-04-26 15:51:07,44,B0038,84,2375,02375.csv,1.7789773899108463,,,0.0,1.6040356903350024
impedance,2010-04-26 17:45:04,24,B0038,85,2376,02376.csv,,0.14812418177752545,0.17153185082990613,,0.32568996161308605
charge,2010-04-26 18:16:51,44,B0038,86,2377,02377.csv,,,,,0.0353813036412897
impedance,2010-04-26 21:03:28,24,B0038,87,2378,02378.csv,,0.1456213343445297,0.15781659459342282,,0.4862226886138722
discharge,2010-04-26 21:35:15,44,B0038,88,2379,02379.csv,1.7792479347236045,,,0.0,1.6518075393558629
charge,2010-04-26 23:25:03,44,B0038,89,2380,02380.csv,,,,,1.0008456533780692
discharge,2010-04-27 02:05:41,44,B0038,90,2381,02381.csv,1.7779204573685081,,,0.0,1.6153774430497074
charge,2010-04-27 03:55:37,44,B0038,91,2382,02382.csv,,,,,0.9889207442079737
discharge,2010-04-27 06:36:05,44,B0038,92,2383,02383.csv,1.779227040224144,,,0.0,1.608160260349874
charge,2010-04-27 08:25:55,44,B0038,93,2384,02384.csv,,,,,0.9592416563373641
discharge,2010-04-27 11:07:40,44,B0038,94,2385,02385.csv,1.7760634320079352,,,0.0,1.6185701685318794
charge,2010-04-27 12:57:30,44,B0038,95,2386,02386.csv,,,,,0.9618047526945553
discharge,2010-04-27 15:43:29,44,B0038,96,2387,02387.csv,1.775103937963957,,,0.0,1.5660001483712305
impedance,2010-04-27 17:37:16,24,B0038,97,2388,02388.csv,,0.14756299670325823,0.17164905527418417,,0.32362536745370535
charge,2010-04-27 18:09:03,44,B0038,98,2389,02389.csv,,,,,0.0209641107222522
impedance,2010-04-27 20:57:53,24,B0038,99,2390,02390.csv,,0.14528367016745133,0.1571691009282757,,0.48616761222931726
discharge,2010-04-28 13:22:57,44,B0038,100,2391,02391.csv,1.733064100138742,,,0.0,4.3738098513447135
impedance,2010-04-28 14:21:08,24,B0038,101,2392,02392.csv,,0.146444823885942,0.16274519106092866,,0.4668506630812261
charge,2010-04-28 14:52:55,44,B0038,102,2393,02393.csv,,,,,0.009824227736421184
impedance,2010-04-28 17:34:11,24,B0038,103,2394,02394.csv,,0.14618259692836447,0.158944262526129,,0.4839446762018288
discharge,2010-04-28 18:05:58,44,B0038,104,2395,02395.csv,1.7394892806215223,,,0.0,4.473645037404775
charge,2010-04-28 19:00:20,44,B0038,105,2396,02396.csv,,,,,2.871969885056004
discharge,2010-04-28 21:37:16,44,B0038,106,2397,02397.csv,1.7378064360392924,,,0.0,4.474190593045173
charge,2010-04-28 22:31:34,44,B0038,107,2398,02398.csv,,,,,2.9039467065529228
discharge,2010-04-29 01:08:33,44,B0038,108,2399,02399.csv,1.730028145799833,,,0.0,4.449895298803594
charge,2010-04-29 02:02:38,44,B0038,109,2400,02400.csv,,,,,2.8722421187848686
discharge,2010-04-29 04:39:21,44,B0038,110,2401,02401.csv,1.7290404566542985,,,0.0,4.482202254624201
charge,2010-04-29 05:33:24,44,B0038,111,2402,02402.csv,,,,,2.917963003908916
discharge,2010-04-29 08:11:08,44,B0038,112,2403,02403.csv,1.7286072907068815,,,0.0,4.386268995277844
impedance,2010-04-29 09:08:59,24,B0038,113,2404,02404.csv,,0.1455848393689511,0.16212898506269313,,0.48188678695326725
charge,2010-04-29 09:40:47,44,B0038,114,2405,02405.csv,,,,,0.017446282516959382
impedance,2010-04-29 12:24:00,24,B0038,115,2406,02406.csv,,0.14679376835166247,0.15906437833902004,,0.48142122404228715
discharge,2010-05-04 13:22:01,44,B0038,116,2407,02407.csv,1.52573884649634,,,0.0,9.99810003483862
impedance,2010-05-04 13:52:15,24,B0038,117,2408,02408.csv,,0.15616698559323608,0.1687487221470342,,0.4680000646455777
charge,2010-05-04 14:24:03,44,B0038,118,2409,02409.csv,,,,,1.4952537427119206
impedance,2010-05-04 16:54:50,24,B0038,119,2410,02410.csv,,0.15644311656628923,0.16888662807381682,,0.4782166488976434
discharge,2010-05-04 17:26:38,44,B0038,120,2411,02411.csv,1.5301475534434217,,,0.0,10.206144653319848
charge,2010-05-04 17:52:57,44,B0038,121,2412,02412.csv,,,,,8.833561702501889
discharge,2009-06-19 17:18:16,24,B0033,0,2413,02413.csv,0.06842572240601812,,,0.0,1.2068338847602011
impedance,2009-06-19 17:54:12,24,B0033,1,2414,02414.csv,,0.10369425753447586,0.1418732466241537,,0.43658342773289655
charge,2009-06-19 18:25:58,24,B0033,2,2415,02415.csv,,,,,1.612356551330949
impedance,2009-06-19 21:31:07,24,B0033,3,2416,02416.csv,,0.10298420089459744,0.13119351045101016,,0.4135728070534253
discharge,2009-06-19 22:02:50,24,B0033,4,2417,02417.csv,0.6895699007862814,,,0.0,0.771610661118639
charge,2009-06-19 22:58:30,24,B0033,5,2418,02418.csv,,,,,0.7061315305384666
discharge,2009-06-20 01:59:39,24,B0033,6,2419,02419.csv,1.1610848192311252,,,0.0,0.9253739693123609
charge,2009-06-20 02:55:25,24,B0033,7,2420,02420.csv,,,,,0.8890290886039386
discharge,2009-06-20 05:55:38,24,B0033,8,2421,02421.csv,1.2529393053824995,,,0.0,1.0531400832261437
charge,2009-06-20 06:51:23,24,B0033,9,2422,02422.csv,,,,,0.9243425451024146
discharge,2009-06-20 09:50:35,24,B0033,10,2423,02423.csv,1.302918002447558,,,0.0,1.0280792869424005
charge,2009-06-20 10:46:08,24,B0033,11,2424,02424.csv,,,,,0.9945510584744749
discharge,2009-06-20 13:47:19,24,B0033,12,2425,02425.csv,1.3218773211472525,,,0.0,1.1667235126220137
impedance,2009-06-20 14:46:42,24,B0033,13,2426,02426.csv,,0.11392818636432676,0.14086662205241793,,0.44556709107880405
charge,2009-06-20 15:18:25,24,B0033,14,2427,02427.csv,,,,,1.6919871223903946
impedance,2009-06-20 18:23:38,24,B0033,15,2428,02428.csv,,0.1127111810781862,0.13896284881528578,,0.45392662705796943
discharge,2009-06-20 18:55:22,24,B0033,16,2429,02429.csv,1.2884694418301417,,,0.0,1.0492624076664832
charge,2009-06-20 19:50:37,24,B0033,17,2430,02430.csv,,,,,0.8651696239800893
discharge,2009-06-20 22:51:49,24,B0033,18,2431,02431.csv,1.713169326386719,,,0.0,1.6180324019557688
charge,2009-06-20 23:47:06,24,B0033,19,2432,02432.csv,,,,,2.7358935001253006
discharge,2009-06-21 02:48:20,24,B0033,20,2433,02433.csv,1.6560966776720512,,,0.0,1.5134062753779973
charge,2009-06-21 03:43:37,24,B0033,21,2434,02434.csv,,,,,2.6762027707659493
discharge,2009-06-21 06:44:49,24,B0033,22,2435,02435.csv,1.6197297341990775,,,0.0,1.467920351107529
charge,2009-06-21 07:40:01,24,B0033,23,2436,02436.csv,,,,,2.6263899408449336
discharge,2009-06-21 10:41:15,24,B0033,24,2437,02437.csv,1.604655812282729,,,0.0,1.4326665566980663
impedance,2009-06-21 11:40:22,24,B0033,25,2438,02438.csv,,0.08831553447497067,0.11333902267721879,,0.3189101322373742
charge,2009-06-21 12:12:07,24,B0033,26,2439,02439.csv,,,,,1.587575362510713
impedance,2009-06-21 15:17:21,24,B0033,27,2440,02440.csv,,0.08860344767715381,0.11319948246992284,,0.3223404004497114
discharge,2009-06-21 15:49:05,24,B0033,28,2441,02441.csv,1.6255699769029337,,,0.0,1.4679022960234753
charge,2009-06-21 16:44:12,24,B0033,29,2442,02442.csv,,,,,2.551399664397382
discharge,2009-06-21 19:45:24,24,B0033,30,2443,02443.csv,1.5900967306245992,,,0.0,1.3246453552480546
charge,2009-06-21 20:40:28,24,B0033,31,2444,02444.csv,,,,,2.4519037730358137
discharge,2009-06-21 23:41:43,24,B0033,32,2445,02445.csv,1.5739402299623984,,,0.0,1.2839666930240445
charge,2009-06-22 00:36:42,24,B0033,33,2446,02446.csv,,,,,2.3801646133013765
discharge,2009-06-22 03:37:57,24,B0033,34,2447,02447.csv,1.5711303351557309,,,0.0,1.1865930336817752
charge,2009-06-22 04:32:51,24,B0033,35,2448,02448.csv,,,,,2.32712416728461
discharge,2009-06-22 07:34:06,24,B0033,36,2449,02449.csv,1.5897706153457416,,,0.0,1.3919458503761133
impedance,2009-06-22 08:33:04,24,B0033,37,2450,02450.csv,,0.07728829475356114,0.10026658085153334,,0.2768227178316336
charge,2009-06-22 09:04:49,24,B0033,38,2451,02451.csv,,,,,1.5270363772648576
impedance,2009-06-22 12:10:03,24,B0033,39,2452,02452.csv,,0.07813800801189155,0.0992161368025628,,0.27700715505834855
discharge,2009-06-22 12:41:48,24,B0033,40,2453,02453.csv,1.6257378771074,,,0.0,1.2835837955620033
charge,2009-06-22 13:36:56,24,B0033,41,2454,02454.csv,,,,,2.222910867473635
discharge,2009-06-22 16:38:13,24,B0033,42,2455,02455.csv,1.6523506333962537,,,0.0,1.3271490998695137
charge,2009-06-22 17:33:30,24,B0033,43,2456,02456.csv,,,,,2.8351817788950733
discharge,2009-06-22 20:34:46,24,B0033,44,2457,02457.csv,1.6143816761595386,,,0.0,1.1413847554182606
charge,2009-06-22 21:29:47,24,B0033,45,2458,02458.csv,,,,,2.5886013652920403
discharge,2009-06-23 00:31:03,24,B0033,46,2459,02459.csv,1.58697453394504,,,0.0,1.2451013066976533
charge,2009-06-23 01:25:50,24,B0033,47,2460,02460.csv,,,,,2.515084739941251
discharge,2009-06-23 04:27:04,24,B0033,48,2461,02461.csv,1.5818355572787333,,,0.0,1.2911407846934488
impedance,2009-06-23 05:25:42,24,B0033,49,2462,02462.csv,,0.07591817272957815,0.10023628255297479,,0.26857750123319435
charge,2009-06-23 05:57:28,24,B0033,50,2463,02463.csv,,,,,1.545842498753479
impedance,2009-06-23 09:02:17,24,B0033,51,2464,02464.csv,,0.07674714871329817,0.09869401759754139,,0.2751263815854948
discharge,2009-06-26 15:29:34,24,B0033,52,2465,02465.csv,1.6919769406371152,,,0.0,1.581043359066418
impedance,2009-06-26 16:28:44,24,B0033,53,2466,02466.csv,,0.07909409015271307,0.09825560004085176,,0.26991956265794065
charge,2009-06-26 17:00:29,24,B0033,54,2467,02467.csv,,,,,0.6471491827424639
impedance,2009-06-26 20:00:38,24,B0033,55,2468,02468.csv,,0.07795383619221115,0.09816001233597475,,0.2622079137412954
discharge,2009-06-26 20:32:24,24,B0033,56,2469,02469.csv,1.6879483800354476,,,0.0,1.3573413089167399
charge,2009-06-26 21:28:01,24,B0033,57,2470,02470.csv,,,,,2.782351517925587
discharge,2009-06-27 00:28:29,24,B0033,58,2471,02471.csv,1.6586223007531458,,,0.0,1.3966075990451376
charge,2009-06-27 01:23:59,24,B0033,59,2472,02472.csv,,,,,1.1841486789750775
discharge,2009-06-27 04:25:16,24,B0033,60,2473,02473.csv,1.6420179032789863,,,0.0,1.3919948676989788
charge,2009-06-27 05:20:35,24,B0033,61,2474,02474.csv,,,,,1.1350374947410735
discharge,2009-06-27 08:21:51,24,B0033,62,2475,02475.csv,1.6381810791118743,,,0.0,1.4042522611540196
charge,2009-06-27 09:17:04,24,B0033,63,2476,02476.csv,,,,,1.0850134503680573
discharge,2009-06-27 12:18:20,24,B0033,64,2477,02477.csv,1.6422892507912386,,,0.0,1.463034135523136
impedance,2009-06-27 13:17:23,24,B0033,65,2478,02478.csv,,0.07590768772169944,0.0985037315687698,,0.2698921362608151
charge,2009-06-27 13:49:09,24,B0033,66,2479,02479.csv,,,,,0.11608483099776534
impedance,2009-06-27 16:54:26,24,B0033,67,2480,02480.csv,,0.07787221314323793,0.09725649527053785,,0.2681673723556036
discharge,2009-06-27 17:26:12,24,B0033,68,2481,02481.csv,1.651270876264092,,,0.0,1.408218716465145
charge,2009-06-27 18:21:18,24,B0033,69,2482,02482.csv,,,,,1.2090873772244992
discharge,2009-06-27 21:22:21,24,B0033,70,2483,02483.csv,1.6326559297917211,,,0.0,1.3527407835972898
charge,2009-06-27 22:17:17,24,B0033,71,2484,02484.csv,,,,,1.2712415320061323
discharge,2009-06-28 01:18:34,24,B0033,72,2485,02485.csv,1.6260888111680731,,,0.0,1.3560511087857872
